id,title,subtitle,poster,pubdate,url,rating,genres,star,star_time
2155846949,闪光少女,2017 / 中国大陆 / 喜剧 音乐 / 王冉 / 徐璐 彭昱畅,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2494275431.jpg,2017-07-20(中国大陆),https://movie.douban.com/subject/26790961/,7.2,"喜剧,音乐",3.5,2020-01-28 18:46:09
2154662171,未知电影,,https://img9.doubanio.com/f/frodo/753fa1e93c945e533e52dddab73b2b55a1083083/pics/subject/movie_large.jpg,,https://movie.douban.com/subject/1941367/,0,,0,2020-01-28 03:30:10
2154030463,橡皮海豚,2018 / 以色列 / 剧情 短片 同性 / 欧日·阿哈隆 / Chen Hefetz 奥姆里·拉隆,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2576215247.jpg,2018-05(戛纳电影节),https://movie.douban.com/subject/30214057/,6.9,"剧情,短片,同性",3.5,2020-01-27 22:13:10
2152344643,穿普拉达的女王,2006 / 美国 法国 / 剧情 喜剧 / 大卫·弗兰科尔 / 梅丽尔·斯特里普 安妮·海瑟薇,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p735379215.jpg,2007-02-27(中国大陆),https://movie.douban.com/subject/1482072/,8.2,"剧情,喜剧",4,2020-01-27 00:58:24
2149710661,我亲爱的表哥,2019 / 巴西 / 剧情 喜剧 爱情 / Mauro Carvalho 迪亚哥·卡萨多 / 迪亚哥·卡萨多 Paulo Sousa,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2563008383.jpg,2019-05-29(巴西),https://movie.douban.com/subject/34333817/,7.3,"剧情,喜剧,爱情",3.5,2020-01-25 18:31:54
2146538578,性爱自修室 第二季,2020 / 英国 / 剧情 喜剧 / 本·泰勒 索菲·古德哈特 艾丽斯·西布赖特 / 阿萨·巴特菲尔德 吉莲·安德森,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2588072875.jpg,2020-01-17(美国),https://movie.douban.com/subject/30438115/,9.1,"剧情,喜剧",4.5,2020-01-22 19:53:00
2142208821,铁甲小宝,1997 / 日本 / 剧情 / 坂本太郎 渡边胜也 石田秀范 岩原直樹 诸田敏 / 二见一树 木村雅,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2329019726.jpg,1997-02-23(日本),https://movie.douban.com/subject/3713659/,8.7,剧情,4.5,2020-01-19 13:03:02
2141107875,美丽人生,1997 / 意大利 / 剧情 喜剧 爱情 / 罗伯托·贝尼尼 / 罗伯托·贝尼尼 尼可莱塔·布拉斯基,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2578474613.jpg,2020-01-03(中国大陆),https://movie.douban.com/subject/1292063/,9.6,"剧情,喜剧,爱情",5,2020-01-18 17:56:40
2134287578,性的张力短片集,2012 / 美国 法国 阿根廷 / 剧情 / 马可·伯格 Marcelo Mónaco / Lucas Lagré Mario Verón,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2388495672.jpg,,https://movie.douban.com/subject/19991051/,7.3,剧情,3.5,2020-01-13 22:07:20
2133794552,紫罗兰永恒花园外传：永远与自动手记人偶,2019 / 日本 / 剧情 动画 / 藤田春香 / 石川由依 茅原实里,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2578722076.jpg,2020-01-10(中国大陆),https://movie.douban.com/subject/33424345/,7.4,"剧情,动画",3.5,2020-01-13 15:35:44
2070942119,利刃出鞘,2019 / 美国 / 剧情 喜剧 犯罪 / 莱恩·约翰逊 / 丹尼尔·克雷格 安娜·德·阿玛斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2574172427.jpg,2019-11-29(中国大陆),https://movie.douban.com/subject/30318116/,8.1,"剧情,喜剧,犯罪",4,2019-12-05 14:41:43
2024408162,天气之子,2019 / 日本 / 爱情 动画 奇幻 / 新海诚 / 醍醐虎汰朗 森七菜,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2558022335.jpg,2019-11-01(中国大陆),https://movie.douban.com/subject/30402296/,7,"爱情,动画,奇幻",3.5,2019-11-02 00:24:15
1990394007,中国机长,2019 / 中国大陆 / 剧情 传记 灾难 / 刘伟强 / 张涵予 欧豪,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2568258113.jpg,2019-09-30(中国大陆),https://movie.douban.com/subject/30295905/,6.6,"剧情,传记,灾难",3.5,2019-10-08 16:19:33
1974312483,名侦探柯南：绀青之拳,2019 / 日本 / 动画 悬疑 / 永冈智佳 / 高山南 山口胜平,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2566225091.jpg,2019-09-13(中国大陆),https://movie.douban.com/subject/30208010/,5.8,"动画,悬疑",3,2019-09-29 10:56:34
1974311153,罗小黑战记,2019 / 中国大陆 / 动作 动画 奇幻 / 木头 / 山新 郝祥海,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2568288336.jpg,2019-09-07(中国大陆),https://movie.douban.com/subject/26709258/,8,"动作,动画,奇幻",4,2019-09-29 10:55:36
1892568683,盗梦空间,2010 / 美国 英国 / 剧情 科幻 悬疑 / 克里斯托弗·诺兰 / 莱昂纳多·迪卡普里奥 约瑟夫·高登-莱维特,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p513344864.jpg,2010-09-01(中国大陆),https://movie.douban.com/subject/3541415/,9.4,"剧情,科幻,悬疑",4.5,2019-08-05 19:16:03
1879843125,哪吒之魔童降世,2019 / 中国大陆 / 剧情 喜剧 动画 / 饺子 / 吕艳婷 囧森瑟夫,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2563780504.jpg,2019-07-26(中国大陆),https://movie.douban.com/subject/26794435/,8.4,"剧情,喜剧,动画",4,2019-07-28 19:31:39
1346728139,2001太空漫游,1968 / 英国 美国 / 科幻 惊悚 冒险 / 斯坦利·库布里克 / 凯尔·杜拉 加里·洛克伍德,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2560717825.jpg,1968-04-02(华盛顿首映),https://movie.douban.com/subject/1292226/,8.9,"科幻,惊悚,冒险",4.5,2019-07-22 23:09:39
